|         line         | RAM[0] | RAM[1] | RAM[2] | RAM[3] | RAM[4] |argument|argument|local[0]|local[1]|local[2]|local[3]|local[4]|
| Math.multiply.70     |    283 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      1 |      0 |
| Math.multiply.71     |    284 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      1 |      0 |
| Math.multiply.72     |    285 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      1 |      0 |
| Math.multiply.73     |    284 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      1 |      0 |
| Math.multiply.74     |    283 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.75     |    283 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.34     |    284 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.35     |    285 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.36     |    284 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.37     |    285 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.38     |    286 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.39     |    285 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.40     |    284 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.41     |    284 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.42     |    283 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.43     |    284 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.44     |    285 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.45     |    284 |    278 |    271 |      0 |   2069 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.46     |    283 |    278 |    271 |      0 |   2070 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
| Math.multiply.47     |    284 |    278 |    271 |      0 |   2070 |   1024 |     63 |    768 |     63 |      3 |      2 |      0 |
